Sample Name,Cell type,Label
mouse1_lib3.final_cell_0045,delta,5
mouse1_lib3.final_cell_0046,ductal,6
mouse1_lib3.final_cell_0047,beta,4
mouse1_lib3.final_cell_0048,beta,4
mouse1_lib3.final_cell_0049,beta,4
mouse1_lib3.final_cell_0050,delta,5
mouse1_lib3.final_cell_0051,beta,4
mouse1_lib3.final_cell_0052,beta,4
mouse1_lib3.final_cell_0053,beta,4
mouse1_lib3.final_cell_0054,endothelial,7
mouse1_lib3.final_cell_0055,endothelial,7
mouse1_lib3.final_cell_0056,ductal,6
mouse1_lib3.final_cell_0057,quiescent_stellate,11
mouse1_lib3.final_cell_0058,beta,4
mouse1_lib3.final_cell_0059,beta,4
mouse1_lib3.final_cell_0060,beta,4
mouse1_lib3.final_cell_0061,beta,4
mouse1_lib3.final_cell_0062,beta,4
mouse1_lib3.final_cell_0063,ductal,6
mouse1_lib3.final_cell_0064,ductal,6
mouse1_lib3.final_cell_0065,beta,4
mouse1_lib3.final_cell_0066,beta,4
mouse1_lib3.final_cell_0067,ductal,6
mouse1_lib3.final_cell_0068,beta,4
mouse1_lib3.final_cell_0069,beta,4
mouse1_lib3.final_cell_0070,ductal,6
mouse1_lib3.final_cell_0071,ductal,6
mouse1_lib3.final_cell_0072,ductal,6
mouse1_lib3.final_cell_0073,ductal,6
mouse1_lib3.final_cell_0074,beta,4
mouse1_lib3.final_cell_0075,beta,4
mouse1_lib3.final_cell_0076,ductal,6
mouse1_lib3.final_cell_0077,beta,4
mouse1_lib3.final_cell_0078,activated_stellate,2
mouse1_lib3.final_cell_0079,immune_other,9
mouse1_lib3.final_cell_0080,beta,4
mouse1_lib3.final_cell_0081,beta,4
mouse1_lib3.final_cell_0082,ductal,6
mouse1_lib3.final_cell_0083,beta,4
mouse1_lib3.final_cell_0084,beta,4
mouse1_lib3.final_cell_0085,quiescent_stellate,11
mouse1_lib3.final_cell_0086,ductal,6
mouse1_lib3.final_cell_0087,ductal,6
mouse1_lib3.final_cell_0088,delta,5
mouse1_lib3.final_cell_0089,ductal,6
mouse1_lib3.final_cell_0090,ductal,6
mouse1_lib3.final_cell_0091,ductal,6
mouse1_lib3.final_cell_0092,beta,4
mouse1_lib3.final_cell_0093,beta,4
mouse1_lib3.final_cell_0094,beta,4
mouse1_lib3.final_cell_0095,quiescent_stellate,11
mouse1_lib3.final_cell_0096,endothelial,7
mouse1_lib3.final_cell_0097,macrophage,10
mouse1_lib3.final_cell_0098,beta,4
mouse1_lib3.final_cell_0099,ductal,6
mouse1_lib3.final_cell_0100,beta,4
mouse1_lib3.final_cell_0101,endothelial,7
mouse1_lib3.final_cell_0102,beta,4
mouse1_lib3.final_cell_0103,gamma,8
mouse1_lib3.final_cell_0104,endothelial,7
mouse1_lib3.final_cell_0105,beta,4
mouse1_lib3.final_cell_0106,beta,4
mouse1_lib3.final_cell_0107,beta,4
mouse1_lib3.final_cell_0108,beta,4
mouse1_lib3.final_cell_0109,T_cell,1
mouse1_lib3.final_cell_0110,beta,4
mouse1_lib3.final_cell_0111,beta,4
mouse1_lib3.final_cell_0112,beta,4
mouse1_lib3.final_cell_0113,beta,4
mouse1_lib3.final_cell_0114,delta,5
mouse1_lib3.final_cell_0115,beta,4
mouse1_lib3.final_cell_0116,endothelial,7
mouse1_lib3.final_cell_0117,beta,4
mouse1_lib3.final_cell_0118,beta,4
mouse1_lib3.final_cell_0119,ductal,6
mouse1_lib3.final_cell_0120,delta,5
mouse1_lib3.final_cell_0121,delta,5
mouse1_lib3.final_cell_0122,beta,4
mouse1_lib3.final_cell_0123,delta,5
mouse1_lib3.final_cell_0124,beta,4
mouse1_lib3.final_cell_0125,endothelial,7
mouse1_lib3.final_cell_0126,delta,5
mouse1_lib3.final_cell_0127,ductal,6
mouse1_lib3.final_cell_0128,endothelial,7
mouse1_lib3.final_cell_0129,beta,4
mouse1_lib3.final_cell_0130,beta,4
mouse1_lib3.final_cell_0131,beta,4
mouse1_lib3.final_cell_0132,beta,4
mouse1_lib3.final_cell_0133,delta,5
mouse1_lib3.final_cell_0134,ductal,6
mouse1_lib3.final_cell_0135,beta,4
mouse1_lib3.final_cell_0136,delta,5
mouse1_lib3.final_cell_0137,beta,4
mouse1_lib3.final_cell_0138,beta,4
mouse1_lib3.final_cell_0139,beta,4
mouse1_lib3.final_cell_0140,beta,4
mouse1_lib3.final_cell_0141,beta,4
mouse1_lib3.final_cell_0142,beta,4
mouse1_lib3.final_cell_0143,beta,4
mouse1_lib3.final_cell_0144,delta,5
mouse1_lib3.final_cell_0145,ductal,6
mouse1_lib3.final_cell_0146,beta,4
mouse1_lib3.final_cell_0147,beta,4
mouse1_lib3.final_cell_0148,quiescent_stellate,11
mouse1_lib3.final_cell_0149,ductal,6
mouse1_lib3.final_cell_0150,delta,5
mouse1_lib3.final_cell_0151,beta,4
mouse1_lib3.final_cell_0152,beta,4
mouse1_lib3.final_cell_0153,beta,4
mouse1_lib3.final_cell_0154,ductal,6
mouse1_lib3.final_cell_0155,beta,4
mouse1_lib3.final_cell_0156,ductal,6
mouse1_lib3.final_cell_0157,ductal,6
mouse1_lib3.final_cell_0158,ductal,6
mouse1_lib3.final_cell_0159,beta,4
mouse1_lib3.final_cell_0160,beta,4
mouse1_lib3.final_cell_0161,ductal,6
mouse1_lib3.final_cell_0162,delta,5
mouse1_lib3.final_cell_0163,endothelial,7
mouse1_lib3.final_cell_0164,ductal,6
mouse1_lib3.final_cell_0165,beta,4
mouse1_lib3.final_cell_0166,ductal,6
mouse1_lib3.final_cell_0167,ductal,6
mouse1_lib3.final_cell_0168,delta,5
mouse1_lib3.final_cell_0169,quiescent_stellate,11
mouse1_lib3.final_cell_0170,endothelial,7
mouse1_lib3.final_cell_0171,beta,4
mouse1_lib3.final_cell_0172,beta,4
mouse1_lib3.final_cell_0173,delta,5
mouse1_lib3.final_cell_0174,ductal,6
mouse1_lib3.final_cell_0175,ductal,6
mouse1_lib3.final_cell_0176,beta,4
mouse1_lib3.final_cell_0177,delta,5
mouse1_lib3.final_cell_0178,beta,4
mouse1_lib3.final_cell_0179,ductal,6
mouse1_lib3.final_cell_0180,ductal,6
mouse1_lib3.final_cell_0181,beta,4
mouse1_lib3.final_cell_0182,beta,4
mouse1_lib3.final_cell_0183,beta,4
mouse1_lib3.final_cell_0184,endothelial,7
mouse1_lib3.final_cell_0185,ductal,6
mouse1_lib3.final_cell_0186,beta,4
mouse1_lib3.final_cell_0187,macrophage,10
mouse1_lib3.final_cell_0188,beta,4
mouse1_lib3.final_cell_0189,beta,4
mouse1_lib3.final_cell_0190,ductal,6
mouse1_lib3.final_cell_0191,beta,4
mouse1_lib3.final_cell_0192,beta,4
mouse1_lib3.final_cell_0193,beta,4
mouse1_lib3.final_cell_0194,beta,4
mouse1_lib3.final_cell_0195,beta,4
mouse1_lib3.final_cell_0196,beta,4
mouse1_lib3.final_cell_0197,ductal,6
mouse1_lib3.final_cell_0198,beta,4
mouse1_lib3.final_cell_0199,beta,4
mouse1_lib3.final_cell_0200,immune_other,9
mouse1_lib3.final_cell_0201,beta,4
mouse1_lib3.final_cell_0202,macrophage,10
mouse1_lib3.final_cell_0203,quiescent_stellate,11
mouse1_lib3.final_cell_0204,ductal,6
mouse1_lib3.final_cell_0205,beta,4
mouse1_lib3.final_cell_0206,beta,4
mouse1_lib3.final_cell_0207,ductal,6
mouse1_lib3.final_cell_0208,delta,5
mouse1_lib3.final_cell_0209,ductal,6
mouse1_lib3.final_cell_0210,beta,4
mouse1_lib3.final_cell_0211,beta,4
mouse1_lib3.final_cell_0212,beta,4
mouse1_lib3.final_cell_0213,beta,4
mouse1_lib3.final_cell_0214,ductal,6
mouse1_lib3.final_cell_0215,ductal,6
mouse1_lib3.final_cell_0216,activated_stellate,2
mouse1_lib3.final_cell_0217,ductal,6
mouse1_lib3.final_cell_0218,ductal,6
mouse1_lib3.final_cell_0219,beta,4
mouse1_lib3.final_cell_0220,B_cell,0
mouse1_lib3.final_cell_0221,ductal,6
mouse1_lib3.final_cell_0222,macrophage,10
mouse1_lib3.final_cell_0223,delta,5
mouse1_lib3.final_cell_0224,beta,4
mouse1_lib3.final_cell_0225,macrophage,10
mouse1_lib3.final_cell_0226,beta,4
mouse1_lib3.final_cell_0227,beta,4
mouse1_lib3.final_cell_0228,ductal,6
mouse1_lib3.final_cell_0229,ductal,6
mouse1_lib3.final_cell_0230,T_cell,1
mouse1_lib3.final_cell_0231,ductal,6
mouse1_lib3.final_cell_0232,ductal,6
mouse1_lib3.final_cell_0233,beta,4
mouse1_lib3.final_cell_0234,ductal,6
mouse1_lib3.final_cell_0235,ductal,6
mouse1_lib3.final_cell_0236,ductal,6
mouse1_lib3.final_cell_0237,ductal,6
mouse1_lib3.final_cell_0238,beta,4
mouse1_lib3.final_cell_0239,ductal,6
mouse1_lib3.final_cell_0240,ductal,6
mouse1_lib3.final_cell_0241,ductal,6
mouse1_lib3.final_cell_0242,beta,4
mouse1_lib3.final_cell_0243,ductal,6
mouse1_lib3.final_cell_0244,ductal,6
mouse1_lib3.final_cell_0245,delta,5
mouse1_lib3.final_cell_0246,delta,5
mouse1_lib3.final_cell_0247,ductal,6
mouse1_lib3.final_cell_0248,endothelial,7
mouse1_lib3.final_cell_0249,ductal,6
mouse1_lib3.final_cell_0250,T_cell,1
mouse1_lib3.final_cell_0251,ductal,6
mouse1_lib3.final_cell_0252,ductal,6
mouse1_lib3.final_cell_0253,endothelial,7
mouse1_lib3.final_cell_0254,ductal,6
